Employee ID,Department,Work Hours,Training Hours,Absenteeism Rate,Productivity Score,Satisfaction Score,Revenue Generated,Turnover Status
EMP1680,Sales,33,0,3.07,80,2.1,5188.99,No
EMP1681,Sales,54,7,2.57,85,4.1,5513.3,Yes
EMP1682,Finance,23,26,13.55,62,2.2,4021.47,Yes
EMP1683,Sales,28,25,6.34,68,4.0,4410.64,No
EMP1684,Marketing,59,27,10.8,81,2.1,5253.86,No
EMP1685,Sales,30,26,3.38,63,4.9,4086.33,No
EMP1686,Finance,38,13,5.65,82,4.2,5318.72,No
EMP1687,Marketing,42,2,6.91,91,3.5,5902.48,No
EMP1688,IT,59,39,7.23,76,3.1,4929.54,No
EMP1689,Finance,28,9,9.12,99,3.7,6421.38,No
EMP1690,Finance,26,20,12.44,72,3.2,4670.09,No
EMP1691,Marketing,56,17,9.89,99,4.2,6421.38,No
EMP1692,Finance,34,14,4.17,85,2.7,5513.3,Yes
EMP1693,IT,36,28,4.78,61,2.0,3956.61,No
EMP1694,IT,28,10,7.05,81,1.3,5253.86,Yes
EMP1695,Sales,30,20,8.43,83,1.8,5383.58,No
EMP1696,Finance,38,38,9.03,61,4.1,3956.61,No
EMP1697,Sales,30,32,3.46,74,2.1,4799.82,No
EMP1698,IT,30,23,0.67,72,1.5,4670.09,No
EMP1699,IT,30,31,6.36,97,1.4,6291.65,No
EMP1700,Finance,40,25,12.51,76,3.2,4929.54,No
EMP1701,Marketing,36,5,0.93,64,2.8,4151.19,No
EMP1702,Marketing,43,29,0.73,63,3.0,4086.33,No
EMP1703,HR,58,5,8.47,83,1.1,5383.58,No
EMP1704,Marketing,29,8,3.6,75,5.0,4864.68,No
EMP1705,Marketing,38,13,13.82,83,4.6,5383.58,No
EMP1706,IT,55,11,6.55,63,2.3,4086.33,No
EMP1707,Finance,32,16,1.37,95,4.5,6161.93,No
EMP1708,Finance,46,12,8.1,67,2.7,4345.78,No
EMP1709,Finance,28,17,9.52,83,2.3,5383.58,No
EMP1710,Marketing,39,16,9.74,87,1.4,5643.03,No
EMP1711,IT,40,7,2.0,83,3.1,5383.58,Yes
EMP1712,Marketing,34,39,13.83,80,2.5,5188.99,No
EMP1713,Finance,45,30,11.32,80,1.3,5188.99,No
EMP1714,Sales,58,16,12.23,95,4.6,6161.93,No
EMP1715,Sales,23,10,0.09,79,4.9,5124.13,Yes
EMP1716,HR,51,36,1.27,67,1.2,4345.78,No
EMP1717,HR,55,11,3.42,68,5.0,4410.64,Yes
EMP1718,IT,26,22,2.71,75,4.9,4864.68,No
EMP1719,Marketing,23,21,14.94,64,1.8,4151.19,No
EMP1720,Finance,25,37,6.53,69,2.5,4475.51,No
EMP1721,IT,29,16,9.95,83,3.4,5383.58,No
EMP1722,HR,40,28,7.32,83,4.0,5383.58,Yes
EMP1723,IT,39,2,6.48,76,1.0,4929.54,Yes
EMP1724,Marketing,52,6,10.81,77,4.9,4994.41,No
EMP1725,IT,20,29,0.05,69,3.4,4475.51,No
EMP1726,IT,44,22,5.0,64,1.6,4151.19,Yes
EMP1727,Marketing,21,39,7.12,61,3.9,3956.61,Yes
EMP1728,Finance,55,21,12.85,71,4.1,4605.23,No
EMP1729,Sales,24,33,11.52,97,3.8,6291.65,No
EMP1730,Finance,55,28,5.67,95,3.4,6161.93,No
EMP1731,Marketing,58,15,0.96,63,1.0,4086.33,No
EMP1732,Marketing,51,3,14.89,89,2.5,5772.75,No
EMP1733,HR,47,18,9.65,61,1.7,3956.61,No
EMP1734,HR,20,16,8.21,88,1.8,5707.89,No
EMP1735,Marketing,50,1,4.81,95,3.3,6161.93,Yes
EMP1736,IT,56,23,14.99,94,3.4,6097.07,No
EMP1737,Finance,35,12,13.78,96,1.6,6226.79,Yes
EMP1738,IT,27,12,5.3,63,1.3,4086.33,No
EMP1739,Marketing,58,35,2.48,68,4.3,4410.64,No
EMP1740,Marketing,29,35,8.0,98,2.7,6356.52,Yes
EMP1741,IT,23,7,0.34,60,3.3,3891.74,No
EMP1742,IT,21,35,10.96,94,2.6,6097.07,No
EMP1743,Marketing,48,2,9.93,67,1.1,4345.78,No
EMP1744,Marketing,50,22,1.49,88,3.7,5707.89,Yes
EMP1745,Finance,35,32,8.48,91,1.9,5902.48,No
EMP1746,Finance,39,19,11.64,83,1.9,5383.58,No
EMP1747,IT,43,16,13.97,71,1.8,4605.23,No
EMP1748,HR,23,37,0.89,69,3.1,4475.51,No
EMP1749,Marketing,50,27,10.78,77,3.9,4994.41,No
EMP1750,Sales,54,5,3.03,69,2.0,4475.51,No
EMP1751,Finance,23,6,12.35,79,2.4,5124.13,Yes
EMP1752,Marketing,38,6,6.18,92,4.7,5967.34,No
EMP1753,IT,46,5,9.33,81,4.0,5253.86,No
EMP1754,HR,46,9,14.24,74,2.8,4799.82,Yes
EMP1755,HR,37,38,14.73,82,1.7,5318.72,No
EMP1756,Sales,57,7,6.28,96,1.5,6226.79,No
EMP1757,HR,53,2,0.6,71,2.1,4605.23,No
EMP1758,Marketing,41,9,8.92,81,3.9,5253.86,No
EMP1759,Finance,38,30,7.7,79,3.9,5124.13,No
EMP1760,HR,48,30,2.02,98,1.3,6356.52,No
EMP1761,Marketing,51,18,0.3,98,2.0,6356.52,No
EMP1762,Sales,54,4,6.89,69,2.0,4475.51,No
EMP1763,IT,31,34,7.27,86,4.8,5578.17,No
EMP1764,IT,36,3,8.31,91,4.3,5902.48,No
EMP1765,Marketing,36,27,3.72,83,3.4,5383.58,Yes
EMP1766,HR,52,26,0.6,94,1.8,6097.07,No
EMP1767,HR,59,9,9.18,85,4.2,5513.3,No
EMP1768,Marketing,23,8,3.98,86,2.1,5578.17,No
EMP1769,HR,20,7,4.62,75,3.4,4864.68,No
EMP1770,Sales,55,36,11.96,79,4.8,5124.13,No
EMP1771,IT,44,13,0.4,81,1.9,5253.86,No
EMP1772,Marketing,51,15,5.65,92,2.1,5967.34,No
EMP1773,Sales,22,9,0.29,83,2.4,5383.58,No
EMP1774,HR,39,18,9.39,63,4.3,4086.33,No
EMP1775,Finance,46,28,10.19,66,4.0,4280.92,No
EMP1776,Sales,55,6,10.62,73,3.3,4734.96,No
EMP1777,Sales,26,26,4.98,67,1.1,4345.78,No
EMP1778,IT,30,28,13.35,92,3.1,5967.34,Yes
EMP1779,Sales,38,29,0.15,96,1.6,6226.79,No
EMP1780,IT,37,36,14.3,80,4.2,5188.99,No
EMP1781,Finance,23,37,3.82,78,4.4,5059.27,No
EMP1782,Marketing,54,6,1.59,96,3.3,6226.79,Yes
EMP1783,HR,50,18,7.34,88,2.8,5707.89,No
EMP1784,Marketing,58,28,2.29,77,3.6,4994.41,Yes
EMP1785,HR,50,37,7.66,79,1.0,5124.13,No
EMP1786,Finance,34,27,7.82,77,2.8,4994.41,Yes
EMP1787,Marketing,32,10,13.81,87,1.3,5643.03,No
EMP1788,Finance,48,22,0.83,79,1.3,5124.13,Yes
EMP1789,Finance,49,1,0.52,65,4.6,4216.06,No
EMP1790,Sales,37,3,5.34,75,3.7,4864.68,No
EMP1791,Marketing,40,7,7.78,83,4.6,5383.58,No
EMP1792,HR,36,8,0.73,97,4.3,6291.65,No
EMP1793,IT,37,1,9.55,90,4.0,5837.62,No
EMP1794,Sales,56,7,12.41,75,4.9,4864.68,Yes
EMP1795,Sales,32,28,1.69,82,3.7,5318.72,No
EMP1796,Finance,41,30,13.83,70,4.0,4540.37,No
EMP1797,IT,59,30,5.27,74,3.0,4799.82,Yes
EMP1798,IT,20,19,14.25,90,3.4,5837.62,No
EMP1799,IT,51,1,3.08,71,3.2,4605.23,No
EMP1800,Marketing,51,16,1.45,66,1.1,4280.92,No
EMP1801,IT,42,13,3.33,69,1.8,4475.51,Yes
EMP1802,Sales,45,27,13.42,69,3.7,4475.51,Yes
EMP1803,IT,23,11,12.5,78,1.2,5059.27,Yes
EMP1804,Marketing,38,36,10.18,68,3.0,4410.64,No
EMP1805,Sales,43,22,14.66,69,4.0,4475.51,No
EMP1806,HR,52,19,7.3,93,1.2,6032.2,No
EMP1807,Sales,20,1,11.85,96,1.2,6226.79,No
EMP1808,Finance,21,31,1.02,80,4.6,5188.99,No
EMP1809,IT,31,10,7.65,92,1.2,5967.34,No
EMP1810,HR,22,38,2.52,94,3.4,6097.07,No
EMP1811,Sales,25,11,9.42,92,1.1,5967.34,No
EMP1812,HR,54,8,8.7,95,3.7,6161.93,No
EMP1813,HR,50,25,12.63,97,2.1,6291.65,No
EMP1814,HR,39,11,11.19,79,3.1,5124.13,No
EMP1815,HR,37,24,12.16,60,1.5,3891.74,No
EMP1816,HR,25,11,2.17,97,3.8,6291.65,No
EMP1817,HR,28,2,6.23,65,3.4,4216.06,No
EMP1818,HR,48,35,0.17,70,3.0,4540.37,No
EMP1819,HR,51,11,10.22,80,4.1,5188.99,No
EMP1820,Sales,53,6,12.48,69,4.1,4475.51,No
EMP1821,Finance,38,28,11.99,90,3.3,5837.62,Yes
EMP1822,IT,51,9,11.06,72,1.0,4670.09,No
EMP1823,IT,33,28,9.1,71,2.7,4605.23,No
EMP1824,Marketing,23,27,0.44,98,2.2,6356.52,Yes
EMP1825,HR,22,28,1.44,70,3.4,4540.37,No
EMP1826,Finance,45,37,3.22,99,2.2,6421.38,Yes
EMP1827,IT,48,5,5.72,75,1.1,4864.68,Yes
EMP1828,IT,23,18,0.66,83,2.2,5383.58,Yes
EMP1829,Sales,25,20,8.96,60,4.4,3891.74,Yes
EMP1830,Finance,54,6,9.77,74,4.2,4799.82,No
EMP1831,Sales,45,30,9.25,74,3.5,4799.82,Yes
EMP1832,Finance,27,0,4.61,96,4.1,6226.79,No
EMP1833,IT,23,36,12.88,80,3.1,5188.99,No
EMP1834,Marketing,49,23,4.42,97,2.9,6291.65,No
EMP1835,IT,25,14,7.29,75,2.6,4864.68,No
EMP1836,Marketing,47,8,11.54,96,1.5,6226.79,No
EMP1837,Marketing,50,36,11.88,70,4.6,4540.37,No
EMP1838,IT,22,15,3.1,95,4.4,6161.93,No
EMP1839,Finance,24,10,5.58,87,3.3,5643.03,No
EMP1840,HR,42,14,3.58,94,4.0,6097.07,No
EMP1841,Finance,28,20,1.84,63,4.0,4086.33,No
EMP1842,IT,49,23,4.56,60,3.9,3891.74,Yes
EMP1843,HR,29,28,2.53,60,4.3,3891.74,No
EMP1844,IT,26,33,13.05,69,2.8,4475.51,Yes
EMP1845,HR,33,5,0.77,82,2.4,5318.72,No
EMP1846,Finance,28,13,5.64,95,1.3,6161.93,No
EMP1847,Finance,49,9,12.28,90,2.7,5837.62,Yes
EMP1848,Finance,31,8,0.58,87,3.6,5643.03,Yes
EMP1849,HR,30,21,14.74,68,4.6,4410.64,No
EMP1850,HR,36,10,10.08,92,2.9,5967.34,No
EMP1851,IT,41,20,14.33,88,3.8,5707.89,Yes
EMP1852,HR,32,3,5.98,90,1.1,5837.62,No
EMP1853,Finance,35,30,13.91,62,1.4,4021.47,Yes
EMP1854,Finance,30,20,5.73,85,4.8,5513.3,Yes
EMP1855,IT,58,6,6.05,87,3.1,5643.03,No
EMP1856,IT,53,33,5.78,63,1.8,4086.33,Yes
EMP1857,Finance,21,20,9.32,85,1.0,5513.3,No
EMP1858,IT,57,14,9.44,71,1.5,4605.23,No
EMP1859,HR,36,13,0.1,90,4.6,5837.62,Yes
EMP1860,Marketing,54,9,11.31,78,2.1,5059.27,Yes
EMP1861,Sales,50,34,6.59,70,2.9,4540.37,Yes
EMP1862,Sales,20,27,6.49,69,4.2,4475.51,Yes
EMP1863,IT,44,39,8.63,93,1.8,6032.2,No
EMP1864,IT,54,14,4.97,77,1.8,4994.41,No
EMP1865,Finance,53,31,2.87,93,3.6,6032.2,No
EMP1866,IT,40,10,7.67,78,4.5,5059.27,No
EMP1867,HR,22,33,0.63,88,1.7,5707.89,No
EMP1868,Sales,58,39,10.25,95,2.2,6161.93,No
EMP1869,Marketing,55,29,2.89,71,1.9,4605.23,No
EMP1870,HR,48,8,12.35,92,3.0,5967.34,No
EMP1871,Finance,56,20,14.53,61,4.0,3956.61,No
EMP1872,IT,28,22,5.56,62,3.2,4021.47,No
EMP1873,Sales,35,31,10.52,88,2.6,5707.89,No
EMP1874,Finance,47,5,14.61,79,4.8,5124.13,No
EMP1875,HR,37,3,5.6,96,1.7,6226.79,Yes
EMP1876,Sales,55,27,12.55,64,3.4,4151.19,No
EMP1877,Marketing,38,11,8.8,81,3.4,5253.86,No
EMP1878,Finance,38,39,0.23,77,2.2,4994.41,No
EMP1879,IT,33,27,14.42,89,3.6,5772.75,Yes
EMP1880,Finance,31,30,9.62,80,3.4,5188.99,No
EMP1881,Marketing,44,9,8.54,70,4.6,4540.37,No
EMP1882,HR,36,18,7.49,95,2.9,6161.93,No
EMP1883,Sales,48,0,3.77,62,4.3,4021.47,No
EMP1884,Marketing,46,7,0.91,73,4.9,4734.96,Yes
EMP1885,Marketing,33,15,3.75,66,4.8,4280.92,No
EMP1886,Sales,53,3,11.1,92,3.3,5967.34,No
EMP1887,IT,49,17,5.32,80,4.2,5188.99,No
EMP1888,HR,36,3,5.59,93,4.9,6032.2,No
EMP1889,HR,49,22,2.31,60,2.6,3891.74,No
EMP1890,IT,50,37,8.1,97,2.8,6291.65,No
EMP1891,IT,33,10,5.89,81,2.5,5253.86,No
EMP1892,Finance,55,28,14.75,75,4.3,4864.68,Yes
EMP1893,Finance,42,28,14.7,78,2.3,5059.27,No
EMP1894,Marketing,28,30,11.55,98,3.4,6356.52,Yes
EMP1895,IT,38,17,11.92,79,4.1,5124.13,No
EMP1896,Finance,32,7,11.98,77,2.6,4994.41,No
EMP1897,Sales,33,3,1.4,67,3.3,4345.78,No
EMP1898,HR,52,20,12.52,71,2.2,4605.23,No
EMP1899,Sales,59,8,13.96,78,4.0,5059.27,Yes
EMP1900,Finance,22,10,0.09,66,2.8,4280.92,Yes
EMP1901,Marketing,31,23,9.51,99,4.9,6421.38,No
EMP1902,Marketing,22,11,5.87,77,3.2,4994.41,No
EMP1903,IT,40,14,5.74,75,3.0,4864.68,No
EMP1904,Sales,55,14,10.82,63,2.4,4086.33,No
EMP1905,HR,39,36,5.42,60,2.0,3891.74,No
EMP1906,Marketing,42,8,12.88,83,2.7,5383.58,No
EMP1907,IT,40,14,8.46,86,1.6,5578.17,No
EMP1908,Marketing,53,5,12.14,86,2.4,5578.17,Yes
EMP1909,Sales,28,9,4.52,66,4.8,4280.92,No
EMP1910,Marketing,40,24,2.23,97,4.3,6291.65,No
EMP1911,Marketing,27,36,1.26,96,2.0,6226.79,Yes
EMP1912,IT,24,30,9.87,67,1.1,4345.78,No
EMP1913,HR,50,38,6.89,90,4.7,5837.62,No
EMP1914,Finance,22,7,11.15,68,2.4,4410.64,No
EMP1915,HR,54,25,10.57,64,2.6,4151.19,Yes
EMP1916,Marketing,42,8,9.87,76,2.5,4929.54,Yes
EMP1917,HR,43,12,4.64,79,3.0,5124.13,No
EMP1918,HR,28,22,6.62,93,4.6,6032.2,Yes
EMP1919,Marketing,25,0,14.17,84,1.4,5448.44,No
EMP1920,Marketing,24,18,6.97,77,4.7,4994.41,No
EMP1921,Sales,36,15,0.38,90,2.5,5837.62,No
EMP1922,Sales,56,5,7.42,69,2.1,4475.51,No
EMP1923,IT,36,10,14.76,60,4.3,3891.74,No
EMP1924,IT,43,29,14.41,79,3.8,5124.13,No
EMP1925,IT,23,13,5.16,72,3.6,4670.09,No
EMP1926,Marketing,43,36,11.05,88,1.4,5707.89,No
EMP1927,Sales,40,20,10.37,66,2.2,4280.92,No
EMP1928,Sales,43,0,8.93,64,1.2,4151.19,No
EMP1929,Finance,37,34,4.03,60,4.9,3891.74,No
EMP1930,HR,56,37,9.94,88,1.6,5707.89,No
EMP1931,Marketing,32,29,1.59,80,1.3,5188.99,No
EMP1932,Marketing,51,33,6.16,86,2.8,5578.17,No
EMP1933,Marketing,58,36,12.9,71,3.6,4605.23,No
EMP1934,HR,53,1,7.93,86,4.1,5578.17,No
EMP1935,Sales,34,32,11.64,82,2.9,5318.72,No
EMP1936,HR,28,0,0.4,62,1.3,4021.47,No
EMP1937,Marketing,56,36,11.4,67,1.5,4345.78,No
EMP1938,Sales,48,19,12.58,71,2.5,4605.23,Yes
EMP1939,Sales,52,28,12.3,95,1.9,6161.93,No
EMP1940,Sales,58,0,14.76,83,3.4,5383.58,No
EMP1941,Finance,54,11,3.54,98,4.7,6356.52,Yes
EMP1942,IT,38,31,3.76,75,1.2,4864.68,No
EMP1943,Finance,43,18,9.49,75,2.7,4864.68,No
EMP1944,IT,32,22,7.17,98,4.8,6356.52,No
EMP1945,HR,51,14,13.06,86,3.0,5578.17,No
EMP1946,HR,35,20,14.65,61,3.2,3956.61,No
EMP1947,Finance,26,16,11.22,92,2.3,5967.34,No
EMP1948,Sales,42,35,13.91,83,4.7,5383.58,No
EMP1949,Finance,51,14,0.54,90,2.9,5837.62,No
EMP1950,Sales,50,14,5.32,77,4.7,4994.41,Yes
EMP1951,Finance,30,20,2.0,81,4.7,5253.86,Yes
EMP1952,IT,41,35,4.34,64,4.1,4151.19,Yes
EMP1953,Marketing,58,35,4.65,93,4.5,6032.2,Yes
EMP1954,HR,30,27,11.78,62,3.6,4021.47,No
EMP1955,Finance,50,11,1.87,68,1.8,4410.64,No
EMP1956,Marketing,40,25,2.66,98,1.3,6356.52,Yes
EMP1957,Marketing,28,35,7.55,86,2.3,5578.17,No
EMP1958,IT,38,13,9.96,76,2.1,4929.54,No
EMP1959,Sales,41,4,0.27,78,2.8,5059.27,No
EMP1960,Finance,45,15,14.6,79,2.7,5124.13,No
EMP1961,HR,33,9,6.42,92,2.2,5967.34,No
EMP1962,Finance,33,14,14.62,82,3.8,5318.72,No
EMP1963,HR,33,4,8.24,74,1.3,4799.82,No
EMP1964,Sales,53,16,1.08,98,4.7,6356.52,No
EMP1965,HR,47,37,1.29,70,2.9,4540.37,No
EMP1966,IT,27,30,10.76,93,1.8,6032.2,No
EMP1967,Sales,35,31,3.26,90,3.2,5837.62,No
EMP1968,HR,27,1,14.92,65,3.8,4216.06,No
EMP1969,Finance,32,22,13.43,78,2.3,5059.27,Yes
EMP1970,Sales,43,9,8.1,66,4.0,4280.92,No
EMP1971,HR,58,17,10.03,77,2.6,4994.41,Yes
EMP1972,IT,23,21,3.77,79,4.6,5124.13,No
EMP1973,Finance,54,12,14.39,81,3.1,5253.86,No
EMP1974,Finance,55,11,7.61,73,3.8,4734.96,No
EMP1975,Finance,54,12,8.84,68,3.3,4410.64,No
EMP1976,Marketing,47,13,11.54,66,4.9,4280.92,No
EMP1977,Sales,28,10,13.29,65,4.7,4216.06,No
EMP1978,Marketing,38,18,3.53,70,4.7,4540.37,No
EMP1979,HR,42,27,9.71,64,1.2,4151.19,No
EMP1980,Finance,55,8,9.11,98,4.9,6356.52,No
EMP1981,Marketing,20,14,11.89,95,2.7,6161.93,No
EMP1982,Finance,24,32,8.3,77,4.1,4994.41,Yes
EMP1983,HR,42,26,5.6,65,4.4,4216.06,Yes
EMP1984,HR,23,20,9.26,78,1.4,5059.27,No
EMP1985,HR,49,11,6.58,66,2.9,4280.92,No
EMP1986,Finance,53,8,3.05,84,4.9,5448.44,No
EMP1987,IT,46,30,12.16,69,4.2,4475.51,Yes
EMP1988,Finance,44,32,4.74,66,2.0,4280.92,No
EMP1989,HR,48,4,12.04,72,3.0,4670.09,No
EMP1990,HR,49,4,14.32,78,1.1,5059.27,No
EMP1991,HR,42,9,8.59,94,3.8,6097.07,No
EMP1992,Marketing,44,22,3.61,93,2.9,6032.2,No
EMP1993,HR,33,22,1.01,94,3.9,6097.07,No
EMP1994,HR,30,18,0.93,78,2.5,5059.27,Yes
EMP1995,Marketing,28,29,9.07,87,2.8,5643.03,No
EMP1996,IT,44,14,6.22,79,3.1,5124.13,No
EMP1997,Sales,48,39,9.87,60,4.8,3891.74,Yes
EMP1998,IT,57,27,1.34,62,4.5,4021.47,No
EMP1999,HR,41,5,3.76,79,3.4,5124.13,No
EMP2000,Sales,33,4,8.54,71,1.3,4605.23,No
EMP2001,HR,22,26,4.73,89,4.1,5772.75,No
EMP2002,HR,32,34,5.57,97,2.1,6291.65,No
EMP2003,Finance,27,23,4.01,74,3.6,4799.82,No
EMP2004,Marketing,48,4,3.48,74,1.9,4799.82,Yes
EMP2005,Marketing,58,10,14.38,78,2.6,5059.27,No
EMP2006,HR,20,29,14.78,98,4.4,6356.52,No
EMP2007,Marketing,46,32,13.02,97,4.3,6291.65,Yes
EMP2008,Sales,36,27,4.19,88,2.9,5707.89,Yes
EMP2009,Marketing,37,21,11.41,90,2.4,5837.62,Yes
EMP2010,Sales,22,36,11.19,74,4.9,4799.82,No
EMP2011,Marketing,29,32,2.57,70,3.4,4540.37,No
EMP2012,IT,38,20,6.3,63,4.0,4086.33,No
EMP2013,HR,52,20,2.5,76,4.5,4929.54,Yes
EMP2014,Finance,22,39,12.72,77,1.2,4994.41,No
EMP2015,Finance,25,14,4.51,61,4.5,3956.61,No
EMP2016,IT,46,17,8.9,70,2.0,4540.37,No
EMP2017,Marketing,51,25,5.93,96,4.0,6226.79,No
EMP2018,Sales,41,32,5.87,75,2.1,4864.68,No
EMP2019,Marketing,40,13,4.96,69,3.3,4475.51,No
EMP2020,Sales,54,14,13.07,80,4.1,5188.99,No
EMP2021,IT,42,38,5.47,61,2.6,3956.61,No
EMP2022,IT,28,23,4.98,90,4.4,5837.62,No
EMP2023,IT,38,14,14.94,94,4.8,6097.07,No
EMP2024,Marketing,39,15,14.77,85,2.9,5513.3,No
EMP2025,IT,21,25,3.36,75,4.6,4864.68,No
EMP2026,Marketing,56,11,2.11,98,1.3,6356.52,Yes
EMP2027,HR,57,4,10.73,80,4.2,5188.99,No
EMP2028,HR,41,0,5.69,92,2.4,5967.34,No
EMP2029,HR,39,5,3.98,96,1.1,6226.79,No
EMP2030,Finance,38,35,14.32,98,4.6,6356.52,No
EMP2031,Sales,31,21,13.54,84,4.5,5448.44,No
EMP2032,Marketing,21,22,6.4,98,1.8,6356.52,No
EMP2033,IT,39,28,3.48,68,3.6,4410.64,No
EMP2034,Sales,54,10,13.89,98,4.4,6356.52,No
EMP2035,Marketing,35,26,0.34,74,5.0,4799.82,No
EMP2036,IT,50,7,3.22,81,2.7,5253.86,Yes
EMP2037,Marketing,30,26,1.6,72,2.1,4670.09,Yes
EMP2038,Marketing,47,37,5.36,64,4.7,4151.19,No
EMP2039,Sales,51,1,0.51,66,2.1,4280.92,No
EMP2040,Finance,44,35,1.58,63,2.0,4086.33,No
EMP2041,Sales,33,28,9.45,69,5.0,4475.51,No
EMP2042,Sales,25,0,2.49,68,2.4,4410.64,Yes
EMP2043,Finance,24,5,12.8,70,4.7,4540.37,Yes
EMP2044,Sales,35,34,14.06,60,2.6,3891.74,Yes
EMP2045,HR,29,36,13.46,71,3.8,4605.23,No
EMP2046,IT,27,34,6.7,61,4.4,3956.61,No
EMP2047,HR,26,6,14.46,93,1.1,6032.2,No
EMP2048,Sales,33,39,7.89,81,2.9,5253.86,No
EMP2049,Marketing,53,22,13.11,82,3.1,5318.72,No
EMP2050,Finance,56,24,2.68,79,1.8,5124.13,Yes
EMP2051,Sales,34,1,1.52,71,2.7,4605.23,Yes
EMP2052,Marketing,44,34,6.64,91,2.9,5902.48,No
EMP2053,HR,46,2,5.85,86,2.1,5578.17,No
EMP2054,Finance,25,27,13.32,86,1.7,5578.17,Yes
EMP2055,Marketing,50,9,3.73,70,4.4,4540.37,No
EMP2056,IT,45,31,10.97,78,1.2,5059.27,No
EMP2057,Marketing,32,3,6.59,76,2.2,4929.54,No
EMP2058,IT,47,21,5.67,75,2.7,4864.68,No
EMP2059,Finance,25,14,8.44,72,4.7,4670.09,No
EMP2060,Marketing,43,11,12.06,79,3.1,5124.13,No
EMP2061,Finance,48,2,7.96,80,4.0,5188.99,No
EMP2062,Marketing,42,15,7.47,62,4.2,4021.47,No
EMP2063,HR,45,19,13.88,65,4.3,4216.06,No
EMP2064,Finance,52,36,2.32,80,4.0,5188.99,No
EMP2065,Sales,53,14,0.45,66,4.4,4280.92,No
EMP2066,HR,43,2,14.17,73,1.9,4734.96,Yes
EMP2067,Finance,52,10,4.89,76,1.7,4929.54,No
EMP2068,HR,51,0,7.0,64,2.3,4151.19,No
EMP2069,Sales,46,23,7.25,79,3.5,5124.13,Yes
EMP2070,HR,25,37,2.55,94,3.6,6097.07,No
EMP2071,HR,28,16,0.3,87,3.1,5643.03,No
EMP2072,HR,25,21,5.82,73,2.3,4734.96,No
EMP2073,Sales,56,2,11.23,96,4.7,6226.79,No
EMP2074,Marketing,42,31,14.35,76,2.8,4929.54,No
EMP2075,Marketing,53,12,8.59,88,4.2,5707.89,No
EMP2076,Finance,22,21,0.32,80,1.2,5188.99,Yes
EMP2077,Marketing,34,3,8.8,73,3.3,4734.96,No
EMP2078,IT,56,4,3.51,87,2.0,5643.03,Yes
EMP2079,IT,43,35,2.27,80,2.5,5188.99,Yes
EMP2080,Marketing,43,1,11.95,87,2.1,5643.03,Yes
EMP2081,HR,45,39,9.77,83,3.5,5383.58,Yes
EMP2082,IT,41,38,0.85,88,3.1,5707.89,No
EMP2083,Marketing,28,32,6.25,68,1.1,4410.64,Yes
EMP2084,Sales,32,36,6.69,66,4.9,4280.92,No
EMP2085,Finance,34,38,3.34,78,4.4,5059.27,Yes
EMP2086,Marketing,35,12,8.25,68,3.3,4410.64,Yes
EMP2087,IT,22,32,9.46,97,2.6,6291.65,Yes
EMP2088,Sales,52,24,7.88,84,4.8,5448.44,Yes
EMP2089,Marketing,33,17,3.39,74,2.9,4799.82,No
EMP2090,Finance,56,13,0.64,71,4.0,4605.23,No
EMP2091,Marketing,42,8,5.79,74,4.8,4799.82,No
EMP2092,Finance,45,13,7.59,68,1.5,4410.64,No
EMP2093,Marketing,59,29,2.9,64,3.1,4151.19,Yes
EMP2094,Sales,56,24,3.95,93,4.0,6032.2,No
EMP2095,Finance,31,10,8.92,82,4.8,5318.72,No
EMP2096,HR,27,15,7.99,95,1.4,6161.93,No
EMP2097,Finance,32,15,4.15,83,2.6,5383.58,No
EMP2098,Marketing,46,26,14.01,83,4.4,5383.58,No
EMP2099,Sales,35,7,3.78,67,4.5,4345.78,No
EMP2100,HR,46,31,5.57,63,3.4,4086.33,No
EMP2101,IT,38,7,5.19,88,1.5,5707.89,No
EMP2102,Sales,31,8,11.09,75,2.9,4864.68,No
EMP2103,IT,45,10,4.55,99,4.0,6421.38,No
EMP2104,HR,42,29,6.78,96,2.6,6226.79,No
EMP2105,IT,38,36,4.03,61,3.7,3956.61,No
EMP2106,Sales,45,1,2.98,96,3.8,6226.79,No
EMP2107,HR,59,9,1.58,96,1.2,6226.79,No
EMP2108,HR,53,21,4.94,78,1.5,5059.27,No
EMP2109,Marketing,37,28,10.93,66,2.4,4280.92,Yes
EMP2110,Sales,20,29,12.82,69,2.0,4475.51,No
EMP2111,Finance,51,39,12.27,74,1.5,4799.82,No
EMP2112,Finance,50,22,12.36,94,3.7,6097.07,No
EMP2113,Finance,40,18,5.95,92,2.8,5967.34,No
EMP2114,Marketing,51,12,12.41,81,3.8,5253.86,No
EMP2115,Finance,41,15,9.11,68,3.8,4410.64,No
EMP2116,Finance,28,8,3.13,93,4.4,6032.2,No
EMP2117,HR,24,29,0.38,68,3.2,4410.64,No
EMP2118,HR,51,35,10.34,69,4.8,4475.51,No
EMP2119,HR,23,0,4.25,88,3.1,5707.89,No
EMP2120,Sales,20,16,14.44,64,2.9,4151.19,No
EMP2121,Finance,52,30,8.07,72,2.7,4670.09,Yes
EMP2122,Sales,39,31,5.38,78,3.1,5059.27,Yes
EMP2123,Finance,44,36,5.07,98,3.0,6356.52,No
EMP2124,Sales,45,6,0.79,83,4.8,5383.58,No
